State,Season,Year Month,Age Category,Sex,Race,Monthly Rate,Rate Type
CT,2023-24,202408.0,All,Female,All,26.5,Observed
CT,2023-24,202405.0,All,Female,All,9.7,Observed
CT,2023-24,202406.0,All,Female,All,10.5,Observed
CT,2023-24,202407.0,All,Female,All,20.1,Observed
CT,2023-24,202312.0,All,Female,All,58.9,Observed
CA,2023-24,202404.0,All,Female,All,9.3,Observed
CA,2023-24,202402.0,All,Female,All,18.2,Observed
CA,2023-24,202401.0,All,Female,All,30.7,Observed
CA,2023-24,202311.0,All,Female,All,22,Observed
CA,2023-24,202310.0,All,Female,All,16.6,Observed
CA,2023-24,202403.0,All,Female,All,11.7,Observed
CA,2023-24,202409.0,All,Female,All,14.5,Observed
CA,2023-24,202408.0,All,Female,All,29.6,Observed
CA,2023-24,202405.0,All,Female,All,11.6,Observed
CA,2023-24,202406.0,All,Female,All,19.1,Observed
CA,2023-24,202407.0,All,Female,All,31.9,Observed
CA,2023-24,202312.0,All,Female,All,33.5,Observed
MI,2023-24,202404.0,All,Male,All,7.4,Observed
MI,2023-24,202402.0,All,Male,All,19.5,Observed
MI,2023-24,202401.0,All,Male,All,30.9,Observed
MI,2023-24,202311.0,All,Male,All,20.2,Observed
MI,2023-24,202310.0,All,Male,All,19.2,Observed
MI,2023-24,202403.0,All,Male,All,14.1,Observed
MI,2023-24,202409.0,All,Male,All,18.6,Observed
MI,2023-24,202408.0,All,Male,All,17.2,Observed
MI,2023-24,202405.0,All,Male,All,3.8,Observed
MI,2023-24,202406.0,All,Male,All,4.9,Observed
MI,2023-24,202407.0,All,Male,All,8.4,Observed
MI,2023-24,202312.0,All,Male,All,43.2,Observed
TN,2024-25,202507.0,75-84 years,All,All,21.3,Observed
TN,2024-25,202410.0,75-84 years,All,All,28.8,Observed
TN,2024-25,202411.0,75-84 years,All,All,26.3,Observed
TN,2024-25,202503.0,75-84 years,All,All,81.4,Observed
TN,2024-25,202502.0,75-84 years,All,All,77.6,Observed
TN,2024-25,202504.0,75-84 years,All,All,38.8,Observed
TN,2024-25,202412.0,75-84 years,All,All,51.3,Observed
TN,2024-25,202506.0,75-84 years,All,All,18.8,Observed
TN,2024-25,202508.0,75-84 years,All,All,43.8,Observed
TN,2024-25,202501.0,75-84 years,All,All,65.1,Observed
TN,2024-25,202509.0,75-84 years,All,All,56.4,Observed
TN,2024-25,202505.0,75-84 years,All,All,12.5,Observed
NY,2024-25,202507.0,75-84 years,All,All,24.7,Observed
NY,2024-25,202410.0,75-84 years,All,All,137.6,Observed
NY,2024-25,202411.0,75-84 years,All,All,53.9,Observed
NY,2024-25,202503.0,75-84 years,All,All,61.1,Observed
NY,2024-25,202502.0,75-84 years,All,All,64.8,Observed
NY,2024-25,202504.0,75-84 years,All,All,62.6,Observed
NY,2024-25,202412.0,75-84 years,All,All,98.3,Observed
NY,2024-25,202506.0,75-84 years,All,All,26.2,Observed
NY,2024-25,202508.0,75-84 years,All,All,38.6,Observed
NY,2024-25,202501.0,75-84 years,All,All,120.1,Observed
NY,2024-25,202509.0,75-84 years,All,All,35.7,Observed
NY,2024-25,202505.0,75-84 years,All,All,37.1,Observed
CT,2024-25,202507.0,75-84 years,All,All,26.6,Observed
CT,2024-25,202410.0,75-84 years,All,All,73.1,Observed
CT,2024-25,202411.0,75-84 years,All,All,61.1,Observed
CT,2024-25,202503.0,75-84 years,All,All,53.1,Observed
CT,2024-25,202502.0,75-84 years,All,All,86.4,Observed
CT,2024-25,202504.0,75-84 years,All,All,43.8,Observed
CT,2024-25,202412.0,75-84 years,All,All,114.3,Observed
CT,2024-25,202506.0,75-84 years,All,All,27.9,Observed
CT,2024-25,202508.0,75-84 years,All,All,34.5,Observed
CT,2024-25,202501.0,75-84 years,All,All,140.8,Observed
CT,2024-25,202509.0,75-84 years,All,All,65.1,Observed
CT,2024-25,202505.0,75-84 years,All,All,26.6,Observed
TN,2024-25,202507.0,65-74 years,All,All,10.3,Observed
TN,2024-25,202410.0,65-74 years,All,All,11.5,Observed
TN,2024-25,202411.0,65-74 years,All,All,10.9,Observed
TN,2024-25,202503.0,65-74 years,All,All,37.7,Observed
TN,2024-25,202502.0,65-74 years,All,All,33.4,Observed
TN,2024-25,202504.0,65-74 years,All,All,21.9,Observed
TN,2024-25,202412.0,65-74 years,All,All,20,Observed
TN,2024-25,202506.0,65-74 years,All,All,9.1,Observed
TN,2024-25,202508.0,65-74 years,All,All,18.8,Observed
TN,2024-25,202501.0,65-74 years,All,All,18.2,Observed
TN,2024-25,202509.0,65-74 years,All,All,22.5,Observed
TN,2024-25,202505.0,65-74 years,All,All,10.3,Observed
NY,2024-25,202507.0,65-74 years,All,All,6.6,Observed
NY,2024-25,202410.0,65-74 years,All,All,47.6,Observed
NY,2024-25,202411.0,65-74 years,All,All,20.7,Observed
NY,2024-25,202503.0,65-74 years,All,All,26.1,Observed
NY,2024-25,202502.0,65-74 years,All,All,25.7,Observed
NY,2024-25,202504.0,65-74 years,All,All,22.6,Observed
NY,2024-25,202412.0,65-74 years,All,All,39.4,Observed
NY,2024-25,202506.0,65-74 years,All,All,9.7,Observed
NY,2024-25,202508.0,65-74 years,All,All,15.2,Observed
NY,2024-25,202501.0,65-74 years,All,All,48.7,Observed
NY,2024-25,202509.0,65-74 years,All,All,20.7,Observed
NY,2024-25,202505.0,65-74 years,All,All,10.5,Observed
GA,2024-25,202507.0,65-74 years,All,All,15,Observed
GA,2024-25,202410.0,65-74 years,All,All,15.3,Observed
GA,2024-25,202411.0,65-74 years,All,All,9.2,Observed
GA,2024-25,202503.0,65-74 years,All,All,30.9,Observed
GA,2024-25,202502.0,65-74 years,All,All,30.3,Observed
GA,2024-25,202504.0,65-74 years,All,All,20.2,Observed
GA,2024-25,202412.0,65-74 years,All,All,23.7,Observed
GA,2024-25,202506.0,65-74 years,All,All,9.2,Observed
GA,2024-25,202508.0,65-74 years,All,All,24.3,Observed
GA,2024-25,202501.0,65-74 years,All,All,30.9,Observed
GA,2024-25,202509.0,65-74 years,All,All,17.3,Observed
GA,2024-25,202505.0,65-74 years,All,All,12.7,Observed
MD,2024-25,202507.0,≥85 years,All,All,35.2,Observed
MD,2024-25,202410.0,≥85 years,All,All,65.1,Observed
MD,2024-25,202411.0,≥85 years,All,All,50.1,Observed
MD,2024-25,202503.0,≥85 years,All,All,88,Observed
MD,2024-25,202502.0,≥85 years,All,All,95,Observed
MD,2024-25,202504.0,≥85 years,All,All,36.1,Observed
MD,2024-25,202412.0,≥85 years,All,All,83.6,Observed
MD,2024-25,202506.0,≥85 years,All,All,22.9,Observed
MD,2024-25,202508.0,≥85 years,All,All,70.4,Observed
MD,2024-25,202501.0,≥85 years,All,All,149.5,Observed
MD,2024-25,202509.0,≥85 years,All,All,78.3,Observed
MD,2024-25,202505.0,≥85 years,All,All,24.6,Observed
TN,2024-25,202507.0,≥18 years (Adults),All,"Black, non-Hispanic",17.4,Observed
TN,2024-25,202410.0,≥18 years (Adults),All,"Black, non-Hispanic",14.5,Observed
TN,2024-25,202411.0,≥18 years (Adults),All,"Black, non-Hispanic",27.6,Observed
TN,2024-25,202503.0,≥18 years (Adults),All,"Black, non-Hispanic",72.6,Observed
TN,2024-25,202502.0,≥18 years (Adults),All,"Black, non-Hispanic",69.7,Observed
TN,2024-25,202504.0,≥18 years (Adults),All,"Black, non-Hispanic",16,Observed
TN,2024-25,202412.0,≥18 years (Adults),All,"Black, non-Hispanic",23.2,Observed
TN,2024-25,202506.0,≥18 years (Adults),All,"Black, non-Hispanic",11.6,Observed
TN,2024-25,202508.0,≥18 years (Adults),All,"Black, non-Hispanic",45,Observed
TN,2024-25,202501.0,≥18 years (Adults),All,"Black, non-Hispanic",33.4,Observed
TN,2024-25,202509.0,≥18 years (Adults),All,"Black, non-Hispanic",53.7,Observed
TN,2024-25,202505.0,≥18 years (Adults),All,"Black, non-Hispanic",13.1,Observed
MD,2024-25,202507.0,≥18 years (Adults),Female,All,17.1,Observed
MD,2024-25,202410.0,≥18 years (Adults),Female,All,30.8,Observed
MD,2024-25,202411.0,≥18 years (Adults),Female,All,22.1,Observed
MD,2024-25,202503.0,≥18 years (Adults),Female,All,37.8,Observed
MD,2024-25,202502.0,≥18 years (Adults),Female,All,51.8,Observed
MD,2024-25,202504.0,≥18 years (Adults),Female,All,19.7,Observed
MD,2024-25,202412.0,≥18 years (Adults),Female,All,41.4,Observed
MD,2024-25,202506.0,≥18 years (Adults),Female,All,12.9,Observed
MD,2024-25,202508.0,≥18 years (Adults),Female,All,41.9,Observed
MD,2024-25,202501.0,≥18 years (Adults),Female,All,64.5,Observed
MD,2024-25,202509.0,≥18 years (Adults),Female,All,36.8,Observed
MD,2024-25,202505.0,≥18 years (Adults),Female,All,10.8,Observed
MN,2024-25,202507.0,≥18 years (Adults),Male,All,9.8,Observed
MN,2024-25,202410.0,≥18 years (Adults),Male,All,53.1,Observed
MN,2024-25,202411.0,≥18 years (Adults),Male,All,37.8,Observed
MN,2024-25,202503.0,≥18 years (Adults),Male,All,32.5,Observed
MN,2024-25,202502.0,≥18 years (Adults),Male,All,43.5,Observed
MN,2024-25,202504.0,≥18 years (Adults),Male,All,26.6,Observed
MN,2024-25,202412.0,≥18 years (Adults),Male,All,83.6,Observed
MN,2024-25,202506.0,≥18 years (Adults),Male,All,10.7,Observed
MN,2024-25,202508.0,≥18 years (Adults),Male,All,20.8,Observed
MN,2024-25,202501.0,≥18 years (Adults),Male,All,81.1,Observed
MN,2024-25,202509.0,≥18 years (Adults),Male,All,31.7,Observed
MN,2024-25,202505.0,≥18 years (Adults),Male,All,15.9,Observed
NY,2023-24,202404.0,≥75 years,All,All,81.5,Observed
NY,2023-24,202402.0,≥75 years,All,All,139.2,Observed
NY,2023-24,202401.0,≥75 years,All,All,249.3,Observed
NY,2023-24,202311.0,≥75 years,All,All,186.1,Observed
NY,2023-24,202310.0,≥75 years,All,All,199.1,Observed
NY,2023-24,202403.0,≥75 years,All,All,78.8,Observed
NY,2023-24,202409.0,≥75 years,All,All,198.6,Observed
NY,2023-24,202408.0,≥75 years,All,All,213.7,Observed
NY,2023-24,202405.0,≥75 years,All,All,71.8,Observed
NY,2023-24,202406.0,≥75 years,All,All,70.7,Observed
NY,2023-24,202407.0,≥75 years,All,All,125.7,Observed
NY,2023-24,202312.0,≥75 years,All,All,307.5,Observed
NM,2023-24,202404.0,≥75 years,All,All,45.1,Observed
NM,2023-24,202402.0,≥75 years,All,All,93.9,Observed
NM,2023-24,202401.0,≥75 years,All,All,89.2,Observed
NM,2023-24,202311.0,≥75 years,All,All,238.4,Observed
NM,2023-24,202310.0,≥75 years,All,All,174.6,Observed
NM,2023-24,202403.0,≥75 years,All,All,101.4,Observed
NM,2023-24,202409.0,≥75 years,All,All,91.1,Observed
NM,2023-24,202408.0,≥75 years,All,All,112.6,Observed
NM,2023-24,202405.0,≥75 years,All,All,56.3,Observed
NM,2023-24,202406.0,≥75 years,All,All,71.3,Observed
NM,2023-24,202407.0,≥75 years,All,All,92.9,Observed
NM,2023-24,202312.0,≥75 years,All,All,172.7,Observed
MI,2023-24,202404.0,75-84 years,All,All,41.5,Observed
MI,2023-24,202402.0,75-84 years,All,All,91.8,Observed
MI,2023-24,202401.0,75-84 years,All,All,156.9,Observed
MI,2023-24,202311.0,75-84 years,All,All,108.1,Observed
MI,2023-24,202310.0,75-84 years,All,All,100.7,Observed
MI,2023-24,202403.0,75-84 years,All,All,66.6,Observed
MI,2023-24,202409.0,75-84 years,All,All,90.3,Observed
MI,2023-24,202408.0,75-84 years,All,All,87.3,Observed
MI,2023-24,202405.0,75-84 years,All,All,22.2,Observed
MI,2023-24,202406.0,75-84 years,All,All,31.1,Observed
MI,2023-24,202407.0,75-84 years,All,All,65.1,Observed
MI,2023-24,202312.0,75-84 years,All,All,188,Observed
MN,2023-24,202404.0,65-74 years,All,All,8.5,Observed
MN,2023-24,202402.0,65-74 years,All,All,34.1,Observed
MN,2023-24,202401.0,65-74 years,All,All,68.2,Observed
MN,2023-24,202311.0,65-74 years,All,All,57.1,Observed
MN,2023-24,202310.0,65-74 years,All,All,43.3,Observed
MN,2023-24,202403.0,65-74 years,All,All,18.4,Observed
MN,2023-24,202409.0,65-74 years,All,All,31.8,Observed
MN,2023-24,202408.0,65-74 years,All,All,40.4,Observed
MN,2023-24,202405.0,65-74 years,All,All,6.6,Observed
MN,2023-24,202406.0,65-74 years,All,All,18.7,Observed
MN,2023-24,202407.0,65-74 years,All,All,33.5,Observed
MN,2023-24,202312.0,65-74 years,All,All,73.8,Observed
CA,2023-24,202404.0,≥18 years (Adults),All,"A/PI, non-Hispanic",38.6,Observed
CA,2023-24,202402.0,≥18 years (Adults),All,"A/PI, non-Hispanic",82.5,Observed
CA,2023-24,202401.0,≥18 years (Adults),All,"A/PI, non-Hispanic",134.5,Observed
CA,2023-24,202311.0,≥18 years (Adults),All,"A/PI, non-Hispanic",100.2,Observed
CA,2023-24,202310.0,≥18 years (Adults),All,"A/PI, non-Hispanic",70.2,Observed
CA,2023-24,202403.0,≥18 years (Adults),All,"A/PI, non-Hispanic",46.6,Observed
CA,2023-24,202409.0,≥18 years (Adults),All,"A/PI, non-Hispanic",52,Observed
CA,2023-24,202408.0,≥18 years (Adults),All,"A/PI, non-Hispanic",121.1,Observed
CA,2023-24,202405.0,≥18 years (Adults),All,"A/PI, non-Hispanic",45.5,Observed
CA,2023-24,202406.0,≥18 years (Adults),All,"A/PI, non-Hispanic",86.8,Observed
CA,2023-24,202407.0,≥18 years (Adults),All,"A/PI, non-Hispanic",131.8,Observed
CA,2023-24,202312.0,≥18 years (Adults),All,"A/PI, non-Hispanic",145.2,Observed
UT,2023-24,202404.0,≥18 years (Adults),All,"White, non-Hispanic",21.7,Observed
UT,2023-24,202402.0,≥18 years (Adults),All,"White, non-Hispanic",31,Observed
UT,2023-24,202401.0,≥18 years (Adults),All,"White, non-Hispanic",71.5,Observed
UT,2023-24,202311.0,≥18 years (Adults),All,"White, non-Hispanic",88.4,Observed
UT,2023-24,202310.0,≥18 years (Adults),All,"White, non-Hispanic",57.4,Observed
UT,2023-24,202403.0,≥18 years (Adults),All,"White, non-Hispanic",40.4,Observed
UT,2023-24,202409.0,≥18 years (Adults),All,"White, non-Hispanic",54.5,Observed
UT,2023-24,202408.0,≥18 years (Adults),All,"White, non-Hispanic",58.6,Observed
UT,2023-24,202405.0,≥18 years (Adults),All,"White, non-Hispanic",14.6,Observed
UT,2023-24,202406.0,≥18 years (Adults),All,"White, non-Hispanic",28.1,Observed
UT,2023-24,202407.0,≥18 years (Adults),All,"White, non-Hispanic",46.9,Observed
UT,2023-24,202312.0,≥18 years (Adults),All,"White, non-Hispanic",92.5,Observed
TN,2023-24,202404.0,≥18 years (Adults),All,"White, non-Hispanic",27.4,Observed
TN,2023-24,202402.0,≥18 years (Adults),All,"White, non-Hispanic",104.1,Observed
TN,2023-24,202401.0,≥18 years (Adults),All,"White, non-Hispanic",133.1,Observed
TN,2023-24,202311.0,≥18 years (Adults),All,"White, non-Hispanic",91.7,Observed
TN,2023-24,202310.0,≥18 years (Adults),All,"White, non-Hispanic",68.3,Observed
TN,2023-24,202403.0,≥18 years (Adults),All,"White, non-Hispanic",80.2,Observed
TN,2023-24,202409.0,≥18 years (Adults),All,"White, non-Hispanic",51.2,Observed
TN,2023-24,202408.0,≥18 years (Adults),All,"White, non-Hispanic",91.7,Observed
TN,2023-24,202405.0,≥18 years (Adults),All,"White, non-Hispanic",7.9,Observed
TN,2023-24,202406.0,≥18 years (Adults),All,"White, non-Hispanic",24.2,Observed
TN,2023-24,202407.0,≥18 years (Adults),All,"White, non-Hispanic",54,Observed
TN,2023-24,202312.0,≥18 years (Adults),All,"White, non-Hispanic",124.3,Observed
GA,2023-24,202404.0,≥18 years (Adults),All,"White, non-Hispanic",32.7,Observed
GA,2023-24,202402.0,≥18 years (Adults),All,"White, non-Hispanic",141,Observed
GA,2023-24,202401.0,≥18 years (Adults),All,"White, non-Hispanic",232.2,Observed
GA,2023-24,202311.0,≥18 years (Adults),All,"White, non-Hispanic",96.8,Observed
GA,2023-24,202310.0,≥18 years (Adults),All,"White, non-Hispanic",87.6,Observed
GA,2023-24,202403.0,≥18 years (Adults),All,"White, non-Hispanic",90,Observed
GA,2023-24,202409.0,≥18 years (Adults),All,"White, non-Hispanic",76.9,Observed
GA,2023-24,202408.0,≥18 years (Adults),All,"White, non-Hispanic",151.7,Observed
GA,2023-24,202405.0,≥18 years (Adults),All,"White, non-Hispanic",23.1,Observed
GA,2023-24,202406.0,≥18 years (Adults),All,"White, non-Hispanic",44.6,Observed
GA,2023-24,202407.0,≥18 years (Adults),All,"White, non-Hispanic",89.6,Observed
GA,2023-24,202312.0,≥18 years (Adults),All,"White, non-Hispanic",188,Observed
TN,2023-24,202404.0,≥18 years (Adults),Male,All,18.8,Observed
TN,2023-24,202402.0,≥18 years (Adults),Male,All,81.2,Observed
TN,2023-24,202401.0,≥18 years (Adults),Male,All,96.4,Observed
TN,2023-24,202311.0,≥18 years (Adults),Male,All,62.9,Observed
TN,2023-24,202310.0,≥18 years (Adults),Male,All,47.3,Observed
TN,2023-24,202403.0,≥18 years (Adults),Male,All,60.1,Observed
TN,2023-24,202409.0,≥18 years (Adults),Male,All,39.5,Observed
TN,2023-24,202408.0,≥18 years (Adults),Male,All,72.5,Observed
TN,2023-24,202405.0,≥18 years (Adults),Male,All,6.4,Observed
TN,2023-24,202406.0,≥18 years (Adults),Male,All,21.1,Observed
TN,2023-24,202407.0,≥18 years (Adults),Male,All,44.1,Observed
TN,2023-24,202312.0,≥18 years (Adults),Male,All,90.4,Observed
CA,2023-24,202404.0,≥18 years (Adults),Male,All,46.8,Observed
CA,2023-24,202402.0,≥18 years (Adults),Male,All,81.7,Observed
CA,2023-24,202401.0,≥18 years (Adults),Male,All,164,Observed
CA,2023-24,202311.0,≥18 years (Adults),Male,All,107.1,Observed
CA,2023-24,202310.0,≥18 years (Adults),Male,All,90.7,Observed
CA,2023-24,202403.0,≥18 years (Adults),Male,All,55.4,Observed
CA,2023-24,202409.0,≥18 years (Adults),Male,All,75.1,Observed
CA,2023-24,202408.0,≥18 years (Adults),Male,All,147.8,Observed
CA,2023-24,202405.0,≥18 years (Adults),Male,All,66.7,Observed
CA,2023-24,202406.0,≥18 years (Adults),Male,All,114.6,Observed
CA,2023-24,202407.0,≥18 years (Adults),Male,All,165.2,Observed
CA,2023-24,202312.0,≥18 years (Adults),Male,All,158,Observed
MD,2022-23,202304.0,≥18 years (Adults),All,Hispanic,3.8,Observed
MD,2022-23,202212.0,≥18 years (Adults),All,Hispanic,49.1,Observed
MD,2022-23,202301.0,≥18 years (Adults),All,Hispanic,60.4,Observed
MD,2022-23,202210.0,≥18 years (Adults),All,Hispanic,67.5,Observed
MD,2022-23,202308.0,≥18 years (Adults),All,Hispanic,12.6,Observed
MD,2022-23,202307.0,≥18 years (Adults),All,Hispanic,9.6,Observed
MD,2022-23,202305.0,≥18 years (Adults),All,Hispanic,5.9,Observed
MD,2022-23,202302.0,≥18 years (Adults),All,Hispanic,31.5,Observed
MD,2022-23,202306.0,≥18 years (Adults),All,Hispanic,5,Observed
MD,2022-23,202303.0,≥18 years (Adults),All,Hispanic,12.6,Observed
MD,2022-23,202211.0,≥18 years (Adults),All,Hispanic,34.4,Observed
MD,2022-23,202309.0,≥18 years (Adults),All,Hispanic,19.3,Observed
COVID-NET,2022-23,202304.0,≥65 years,All,All,52.9,Observed
COVID-NET,2022-23,202212.0,≥65 years,All,All,171.9,Observed
COVID-NET,2022-23,202301.0,≥65 years,All,All,133.7,Observed
COVID-NET,2022-23,202210.0,≥65 years,All,All,209.8,Observed
COVID-NET,2022-23,202308.0,≥65 years,All,All,61.5,Observed
COVID-NET,2022-23,202307.0,≥65 years,All,All,33.3,Observed
COVID-NET,2022-23,202305.0,≥65 years,All,All,37.9,Observed
COVID-NET,2022-23,202302.0,≥65 years,All,All,95.2,Observed
COVID-NET,2022-23,202306.0,≥65 years,All,All,25.6,Observed
COVID-NET,2022-23,202303.0,≥65 years,All,All,79.3,Observed
COVID-NET,2022-23,202211.0,≥65 years,All,All,125.9,Observed
COVID-NET,2022-23,202309.0,≥65 years,All,All,80.9,Observed
MD,2022-23,202304.0,All,All,All,5.2,Observed
MD,2022-23,202212.0,All,All,All,41.2,Observed
MD,2022-23,202301.0,All,All,All,38.3,Observed
MD,2022-23,202210.0,All,All,All,51.5,Observed
MD,2022-23,202308.0,All,All,All,10.3,Observed
MD,2022-23,202307.0,All,All,All,6.2,Observed
MD,2022-23,202305.0,All,All,All,4.7,Observed
MD,2022-23,202302.0,All,All,All,21.7,Observed
MD,2022-23,202306.0,All,All,All,4.1,Observed
MD,2022-23,202303.0,All,All,All,12.2,Observed
MD,2022-23,202211.0,All,All,All,25.5,Observed
MD,2022-23,202309.0,All,All,All,17,Observed
COVID-NET,2022-23,202304.0,75-84 years,All,All,69.7,Observed
COVID-NET,2022-23,202212.0,75-84 years,All,All,218.3,Observed
COVID-NET,2022-23,202301.0,75-84 years,All,All,165.2,Observed
COVID-NET,2022-23,202210.0,75-84 years,All,All,267.8,Observed
COVID-NET,2022-23,202308.0,75-84 years,All,All,82.3,Observed
COVID-NET,2022-23,202307.0,75-84 years,All,All,44.8,Observed
COVID-NET,2022-23,202305.0,75-84 years,All,All,50,Observed
COVID-NET,2022-23,202302.0,75-84 years,All,All,124.4,Observed
COVID-NET,2022-23,202306.0,75-84 years,All,All,33.7,Observed
COVID-NET,2022-23,202303.0,75-84 years,All,All,101.2,Observed
COVID-NET,2022-23,202211.0,75-84 years,All,All,161,Observed
COVID-NET,2022-23,202309.0,75-84 years,All,All,108.6,Observed
OR,2022-23,202304.0,65-74 years,All,All,34.6,Observed
OR,2022-23,202212.0,65-74 years,All,All,65.8,Observed
OR,2022-23,202301.0,65-74 years,All,All,47.6,Observed
OR,2022-23,202210.0,65-74 years,All,All,81.1,Observed
OR,2022-23,202308.0,65-74 years,All,All,31.2,Observed
OR,2022-23,202307.0,65-74 years,All,All,16.4,Observed
OR,2022-23,202305.0,65-74 years,All,All,20.4,Observed
OR,2022-23,202302.0,65-74 years,All,All,48.8,Observed
OR,2022-23,202306.0,65-74 years,All,All,14.2,Observed
OR,2022-23,202303.0,65-74 years,All,All,36.3,Observed
OR,2022-23,202211.0,65-74 years,All,All,64.7,Observed
OR,2022-23,202309.0,65-74 years,All,All,43.7,Observed
COVID-NET,2022-23,202304.0,0-4 years,All,All,5,Observed
COVID-NET,2022-23,202212.0,0-4 years,All,All,20.9,Observed
COVID-NET,2022-23,202301.0,0-4 years,All,All,16.3,Observed
COVID-NET,2022-23,202210.0,0-4 years,All,All,26.4,Observed
COVID-NET,2022-23,202308.0,0-4 years,All,All,10.7,Observed
COVID-NET,2022-23,202307.0,0-4 years,All,All,3.2,Observed
COVID-NET,2022-23,202305.0,0-4 years,All,All,4.2,Observed
COVID-NET,2022-23,202302.0,0-4 years,All,All,10.9,Observed
COVID-NET,2022-23,202306.0,0-4 years,All,All,2.5,Observed
COVID-NET,2022-23,202303.0,0-4 years,All,All,10.5,Observed
COVID-NET,2022-23,202211.0,0-4 years,All,All,17.9,Observed
COVID-NET,2022-23,202309.0,0-4 years,All,All,9.3,Observed
NM,2022-23,202304.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",238.5,Observed
